Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
4022565861939831809,0.03395910790537485,14197.577075890002,0.3562031152560224,0.018046425622529585,0.6574275710822977,0.1285862426546837,0.11381979904463844,0.218483965893389
4013955990069013504,0.0719852478415925,1690.02704985,0.2511749107207465,0.016302268843052282,0.8213401759827047,0.08157621845834774,0.05666282325811234,0.21815377883310563
4029507714735307777,0.2918669141744179,1537.89995998,0.48958870571179625,0.0,0.04701627486437613,0.000691323885240235,0.006423982869379015,0.21772122258539278
4028701921959171840,0.04798223924884037,17601.40139824,0.33235274857126873,0.027447567482892305,0.67646633027209,0.12893190459730383,0.11085488387415582,0.2174419738088503
3988071780777702657,0.044116329267323395,3424.4699222,0.2501014902976903,0.006357058620596246,0.4649387181032751,0.3076391289319046,0.39054521495634986,0.21404810173481706
4013978721149559808,0.2693255554247523,3778.8782239800003,0.34557216826591775,0.0,0.2585095521029388,0.021085378499827168,0.0461209026519519,0.21268776962452385
4030708912786799105,0.2739798628858248,1612.84376999,0.49095428117829687,0.0,0.04153104279686558,0.000691323885240235,0.007577005435677813,0.2119890185119433
3998659472131949824,0.03996963641714257,1449.32593976,0.4050279449837493,0.0,0.610252057423331,0.02488765986864846,0.021907428759677154,0.20946519464741228
4030626027667524352,0.02784227765052331,3796.34803991,0.4254284067654335,0.03143707895799599,0.6202919696699237,0.040096785343933634,0.03607313457420524,0.2090831566372186
4030565764341697025,0.08554706922145297,2789.8782899599996,0.35585915054429074,0.000188901770575393,0.6051666236114699,0.017628759073625995,0.014989293361884369,0.20862792683366502
4037282461943784704,0.03591309446901979,4760.365619499999,0.6002690408614471,0.07876580890257313,0.33620367978414994,0.04701002419633599,0.08071157964091583,0.20829073912690071
4008711265867865600,0.04003744895388109,11298.706389769999,0.43686481841092095,0.02387987522927175,0.5249355155542909,0.05737988247493951,0.06259265359907758,0.20718904518358552
3993014919980212480,0.05257941464773257,3078.6630103899997,0.32072195810190335,0.0028512444489233613,0.5933859783782377,0.1144141030072589,0.11217262394992587,0.2070506344824651
4012994295026226176,0.14138705822782177,2500.33664614,0.28702418546022634,0.010161232530183938,0.49876993980924694,0.0867611475976495,0.10097183330588042,0.20572870638910637
4036548677626662656,0.060533854652353815,3296.87667987,0.37888918996773097,0.0,0.5763491653442571,0.023505012098167993,0.021907428759677154,0.20387607277506195
4031414524297538817,0.12267965550141961,2726.7956177399997,0.36480645729667127,0.0008240021427106397,0.45956481783416836,0.031109574835810578,0.03788502717838906,0.20367489342259676
4037511388357114368,0.04715171629346973,3552.34051692,0.33583955324937265,0.02978018033689576,0.5399471356276647,0.14275838230210855,0.15466974139351014,0.20288424984671652
4031173908980084736,0.062286140991457094,5360.425729910001,0.4307624210706099,0.003791349045330348,0.4706851516978099,0.029381265122709988,0.034755394498435184,0.20263461647280956
3925368433214965504,0.04546088610767203,6789.436738630001,0.34827237199734223,0.007594767436531699,0.4153104279686558,0.1679917041133771,0.23785208367649482,0.20206834831861642
3939318616482048768,0.09729739992069401,9775.389109840002,0.3724453509710125,0.004077380788636672,0.4667298142885846,0.04078810922917387,0.049579970350848296,0.2005313616625239
4031451549482615297,0.09941421408512272,3124.54121527,0.36970170393052504,0.0001827834555122645,0.4808857587005488,0.015209125475285171,0.01647175094712568,0.19751408496438902
4008537296438699777,0.07085641744139418,2330.84564531,0.3046623020292813,0.025482941783896488,0.5798820368085718,0.08606982371240926,0.0858178224345248,0.19649698251893846
3932103299427844097,0.03279712820137423,3860.3097053499996,0.26678539323758815,0.03137385087553776,0.3744049976357059,0.26892499135845144,0.42414758688848625,0.19572872406475145
3879821005658659073,0.1818395788580022,4268.00656095,0.2919834581176681,0.09190295068713011,0.412929060835808,0.09989630141721396,0.14132762312633834,0.1952288996291181
4040843843196854529,0.09481009190945032,2151.70406,0.41913231142459056,0.0,0.4012321083764979,0.006567576909782233,0.007412287926206556,0.19480890816905627
4002413037164645377,0.21665489354230807,3686.9697606,0.328741070458896,0.0017966172071025262,0.23144904058669882,0.03698582786035257,0.09257124032284632,0.19449547514232066
4016164457907769600,0.02525336891296061,3742.6873197200002,0.35543174415593687,0.03036067169015925,0.5424700814759128,0.10715520221223643,0.11497282161093725,0.19394512697854485
3998572645139652353,0.05295992833293074,9603.58535988,0.41805406252097244,0.010062547567275721,0.44497545853784554,0.032837884548911164,0.04150881238675671,0.19256997309091078
4030392204221219329,0.2629598082059604,1347.75800996,0.3766847352485162,0.0,0.1172641208382087,0.00276529554096094,0.011694943172459232,0.1920947682709905
4019895412775450368,0.1003035398068409,2640.30025492,0.26085278797027395,0.0,0.5280479346851911,0.08365019011406843,0.09174765277549003,0.19205123342635527
4037073643537925121,0.2248232559272096,1540.4004996200001,0.31467722106227086,0.0,0.23186613579415988,0.028689941237469756,0.07115796409158294,0.19088099294575983
3672754654734989568,0.0536354979356121,566.59765978,0.30317100516416495,0.0037855864159825527,0.5519948726165678,0.07258900795022467,0.07577005435677812,0.18876142051171382
4000877324693233921,0.014392111778049915,-836.1005588599955,0.17416939341535218,0.6880984062822282,0.5589185957885612,0.938126512270999,0.994234887168506,0.1873142299430421
4038768306117031680,0.1488314886511921,1741.9142598800001,0.39143016846602396,0.0,0.2741048824593128,0.0076045627376425855,0.014165705814528085,0.18579974793597762
4021669203289716224,0.04781557078581722,26427.33159178,0.3531827918739658,0.11893619554457709,0.39111279304539287,0.18250950570342206,0.27474880579805633,0.18324588020227794
4031408429897920512,0.26197275627696953,1351.26659997,0.37668399513470874,0.0,0.06077713580029109,0.00138264777048047,0.011200790644045461,0.18313773987826426
4035034554469394176,0.18490733012543897,2517.3207997300005,0.3749383354033469,0.029638362677758594,0.20818092338681987,0.022813688212927757,0.06275737110854884,0.18306335479308733
3978449781300392193,0.03572384727509258,5888.6560088,0.30045182796695935,0.05631326026100028,0.5466841347750673,0.11890770826132042,0.12683248229286773,0.18114409839374646
4032403303704824321,0.036455800503865994,2060.57051952,0.27735231239260294,0.05176270317471834,0.6872177036790762,0.04251641894227445,0.03442595947949267,0.180699171008405
4027747397961573889,0.029940755971535917,2638.2194499600005,0.3083782306327162,0.022678092095735868,0.5606690777576854,0.07155202212236433,0.07346400922418053,0.1801431308287999
3975392755164484097,0.027663536639194495,2330.27031414,0.3039747189633134,0.021146502238143055,0.348779014412168,0.17697891462150017,0.29896227969033107,0.1799744118779664
3936410995029308417,0.1599542304762115,10681.514000000001,0.2985270953403408,0.0,0.3737793851717902,0.002073971655720705,0.0009883050568275408,0.17899117842497203
4031493134338259457,0.02448021032731613,9082.698287860003,0.33420145338380486,0.17256073512977133,0.4504875949750004,0.23608710680954026,0.3088453302586065,0.1784486623712565
3818233536529843712,0.0789338852726022,6419.607907139999,0.2780810703087633,0.0954415917286908,0.4226170857443183,0.16660905634289666,0.23175753582605832,0.17734133689177656
4030555430101054209,0.0692027725536156,3358.38032001,0.4117390500453282,0.0,0.3295024883057104,0.01106118216384376,0.017624773513424476,0.17598956309100008
4033639786957934336,0.0723254207671922,2848.14185731,0.4757404335176974,0.0,0.20904887313858514,0.008641548565502939,0.022236863778619668,0.17507790681478202
4004410127575640832,0.06412817125038503,2905.76386668,0.32163849912699227,0.02278884869057211,0.4300551768906199,0.060490839958520566,0.0812057321693296,0.17376824016512715
3935808725185052672,0.02467345947079648,2301.9641228599994,0.2451822624619741,0.06537482863753197,0.4373473078200539,0.20808848945731076,0.2801844836106078,0.170052031209026
4006366295148391425,0.1793270436923101,3018.5418056999997,0.2955735944496308,0.03224548459627097,0.2140586787327433,0.04044244728655375,0.10986657881732828,0.16838211922114626
3911997667197443328,0.06538445815334257,605.72231024,0.23690871582225054,0.010757850917119432,0.5840302893309223,0.010369858278603527,0.00823587547356284,0.16615606299299648
3819545518395756033,0.07089596494108102,980.06319996,0.2855593158936443,0.0,0.4763854909052228,0.008987210508123056,0.008894745511447867,0.1659046376934759
4029299190618134272,0.06955292221377174,3354.1458763700007,0.3127523891683708,2.520756770459139e-05,0.39003066278795506,0.02488765986864846,0.03557898204579147,0.16360019605232054
4028427053699127040,0.086726014311121,2633.02381341,0.31169037554377316,0.0003104285260967717,0.3706902993439242,0.01244382993432423,0.017624773513424476,0.16248871772042373
4030395639953224449,0.053414406129748626,4413.76154738,0.41305837748997987,0.002699871662272176,0.21778473661770975,0.029726927065330106,0.07873496952726075,0.16226284203088065
3923766029921022977,0.027765118069052276,772.7290318900001,0.27702210090944596,0.009632213166575691,0.35527349556969207,0.1240926374006222,0.20507329929171472,0.16186623601944952
4014818740371615232,0.03386571640583562,2013.6475100900002,0.4039236807548924,0.004424115356610582,0.26143359643395536,0.038368475630833045,0.08482951737769726,0.161790650805098
4031181049693676544,0.07747943185603681,4545.2423384,0.34425663176052335,0.0010471886473304916,0.30116882028190606,0.02523332181126858,0.047438642727721955,0.16154106926366074
3786761687746711808,0.04196475699772939,205.02139999,0.2501748281698453,0.005785920446226326,0.5621885061526927,0.012789491876944349,0.011200790644045461,0.16070325422753776
3952087967771302912,0.06437603305235706,1032.60525986,0.29004586379136577,0.0,0.4201396189915471,0.020048392671966817,0.026025366496458573,0.15945259462912317
3930688517098515713,0.038822247570431324,1947.24457347,0.2249287433387875,0.055952036856755503,0.6056610407876231,0.04839267196681645,0.04513259759512436,0.15689013580881273
3953764659057081857,0.04512692315512779,6048.86608919,0.2859315955533656,0.04485054481301798,0.38467861252671376,0.062219149671621156,0.09372426288914512,0.14934700000735987
4008804082027254529,0.021300431866974685,3332.7334588699996,0.2110612251993904,0.2286970172217361,0.6734418324291741,0.18216384376080194,0.1582935266018778,0.14847804431623687
3962024093501274881,0.026909352878685743,9314.494060179999,0.285262968916619,0.08569173848346358,0.32983412621862607,0.11648807466297961,0.2073793444243123,0.14411206123759085
3977116548751698176,0.017311890903341412,603.98050076,0.2087620508894165,0.04242262300216085,0.3498427742987199,0.1576218458347736,0.26519519024872346,0.14365767514608208
4033614723417828608,0.03752350744718845,4602.2398164900005,0.3307444122678241,0.030335220027529898,0.27767848381625243,0.039751123401313516,0.08268818975457091,0.14177181518363285
3991414786174551297,0.06810460823353537,1787.9877156900002,0.2353514060000957,0.017479098569863554,0.37257752219696133,0.03214656066367093,0.04892110031296327,0.13976680868331945
3981810242465907713,0.10452428844008191,2836.47282999,0.3396328536532209,0.008524129165280343,0.14239214673211056,0.00414794331144141,0.014989293361884369,0.1378332197894229
3949329502284748801,0.08164743783863346,425.96505789,0.2802752888458209,0.0020971830846308794,0.2336121157323689,0.02488765986864846,0.06094547850436501,0.13776874814327578
3926423286576838657,0.02606441623294763,1309.4599595900002,0.24465017644613785,0.05244589537028063,0.42486778091354116,0.05634289664707916,0.07642892439466316,0.13550003914856804
3988205565930333696,0.04364621093910248,3283.93800993,0.23907060084958584,0.10532215665726027,0.47352105399121674,0.04873833390943657,0.05880415088123868,0.1335794887404252
3953433416230728705,0.048142476145027625,4924.761779980001,0.27264838855408025,0.031665825241199055,0.2600615583105435,0.03802281368821293,0.08450008235875474,0.12753319828506682
3957509601040585217,0.041157330556160665,3174.1803667200006,0.2620432729548291,0.15317425060221976,0.33583053474554375,0.10369858278603526,0.1810245429089112,0.12607006006643773
3910887259807777281,0.0872653424962364,1803.3020100100002,0.2393679875146981,0.03108633933542517,0.28241109101868594,0.005876253024541998,0.010047768077746665,0.12375839752349214
3941019213896463617,0.05467859248318103,4234.087790029999,0.21058579160856813,0.23174562458693235,0.6118412554895375,0.019011406844106463,0.016142315928183167,0.11799246133036946
4026179081117855488,0.04803882208597703,6796.18836,0.2785864369127978,0.08551125329266018,0.2909281170541853,0.015900449360525405,0.030143304233239993,0.11519959811296486
3914654298562589441,0.021581822176053023,343.47044905000075,0.18380900413068774,0.18244725746086468,0.5159135751163426,0.06913238852402351,0.07725251194201943,0.10796287250737059
4020204877254599680,0.04030597971063686,71998.85595307,0.26244694780830374,1.0,0.4104365369958005,0.6889042516418942,0.994234887168506,0.10758292529567709
3937714876784951296,0.02236425208676331,1117.5308932100006,0.19274119800582848,0.1808424057047863,0.4900825598142846,0.06947805046664363,0.08186460220721463,0.10737274322605737
3858510226868015873,0.012223906800685426,-280.97295039,0.16489370725830466,0.03877156928997294,0.30397721083248,0.08399585205668855,0.16175259430077418,0.10730771125740549
3880920727367689984,0.006290086624462482,-176.82699999000002,0.16303635238097952,0.028558871721096564,0.42103884766477523,0.01693743518838576,0.02157799374073464,0.10394170978099264
3919174299855478272,0.02022211661201078,1456.3718076200003,0.18605754004271985,0.45385328296785166,0.5988730480652993,0.21050812305565159,0.20639103936748476,0.09333123685282138
3995532094997544704,0.0,-12346.682218599999,0.1071055027114994,0.6648468193493905,0.2666470025877091,0.44763221569305217,0.9943996046779773,0.0780072442332561
3944239644144231424,0.005065352870108664,-1187.8909756799994,0.1675023927091609,0.2749751835303595,0.3296345005205764,0.07846526097476668,0.13902157799374074,0.059594026307188123
4041804592937345281,0.004249781384384482,-776.34299969,0.0,0.04811221279513722,0.28778304111958486,0.029381265122709988,0.0583099983528249,0.04358907437177912
4040382575336130560,0.015109708714819866,0.0,,0.0,0.0,0.0,0.01021248558721792,
